#,Position,Type,Poids %,Δ poids (pts),Titres,Δ titres %,Δ prix %,Statut,Valeur $,T1 26,T4 25,T3 25,T2 25,T1 25,T4 24
720,BC,Actions,0.006488941669646586,-0.01470097091545089,19981.0,-74.47104819338682,-1.993499423583367,Allégé,1453818.0,0.006488941669646586,0.021189912585097476,0.012167562237876298,,,
721,KSS,Actions,0.006463661087333753,-0.03243958897714285,112260.0,-78.52223157572512,-36.79568957298902,Allégé,1448154.0,0.006463661087333753,0.038903250064476605,,,,
722,AAP,Actions,0.0062915174611611994,0.0019948556844170406,26722.0,-10.867244829886591,34.22396618619419,Allégé,1409586.0,0.0062915174611611994,0.004296661776744159,,,,
723,MGM,Actions,0.006289433062866692,,38074.0,,,Nouveau,1409119.0,0.006289433062866692,,,,,0.06661690951863283
724,WDFC,Actions,0.006269883460018844,-0.005811250861753493,6888.0,-59.06092124814264,3.57545527203198,Allégé,1404739.0,0.006269883460018844,0.012081134321772337,0.00741938246863225,,0.0011354276428182674,0.002725983993015721
725,APLS,Actions,0.006269039881265821,-0.006904444445349392,34913.0,-75.7219846319669,60.15125729198982,Allégé,1404550.0,0.006269039881265821,0.013173484326615213,,,,
726,DIOD,Actions,0.006266460047830648,,20568.0,,,Nouveau,1403972.0,0.006266460047830648,,,,,
727,MWA,Actions,0.00614031601228593,0.0022177168295083637,50044.0,10.822242398742166,15.40722983825551,Renforcé,1375710.0,0.00614031601228593,0.003922599182777566,0.0011383566110248686,0.023479220218833648,0.014001411577274468,
728,PARR,Actions,0.006138035225287014,-0.030282009422391547,21954.0,-92.27529424183248,78.25844667117894,Allégé,1375199.0,0.006138035225287014,0.03642004464767856,0.07652970114494916,0.04915897006549716,0.03516186489677664,0.042606742025920116
729,GEO,Actions,0.006035292689224319,-0.010493202052545588,80439.0,-71.3908203368129,4.280424040050779,Allégé,1352180.0,0.006035292689224319,0.016528494741769907,0.025150655004124712,,,
730,FLO,Actions,0.006035194494872116,0.002326215124419068,165909.0,77.48074454428755,-25.091901693750383,Renforcé,1352158.0,0.006035194494872116,0.0037089793704530483,0.002429371060188043,0.0007112174810472478,0.0019310602422420874,0.004611852919054496
731,BAM,Actions,0.006027111314333884,,30379.0,,,Nouveau,1350347.0,0.006027111314333884,,,0.01831919768989789,0.04936697256061901,
732,FFIV,Actions,0.006020456415282254,0.005208735407977849,4662.0,434.6330275229358,13.346994190888939,Renforcé,1348856.0,0.006020456415282254,0.0008117210073044049,0.059336652277120296,0.027255070570593586,0.03991300594393541,0.007979548048594088
733,CLF,Actions,0.006014386218964201,0.0038135821242768243,159467.0,250.90881084411586,-36.37045527164191,Renforcé,1347496.0,0.006014386218964201,0.0022008040946873766,0.004797142312710578,,,
734,PRGO,Actions,0.0060087221901939,0.0023225751739517127,125347.0,72.61860497142465,-22.844830243677773,Renforcé,1346227.0,0.0060087221901939,0.003686147016242187,,,,
735,BTU,Actions,0.005997005818624128,-0.004059244032663344,40777.0,-56.081983456832674,10.942732464355442,Allégé,1343602.0,0.005997005818624128,0.010056249851287473,0.0018194800805218644,0.0328769450008547,0.018487991284256766,0.007003758694286013
736,TIGO,Actions,0.005996992428485191,,17929.0,,,Nouveau,1343599.0,0.005996992428485191,,0.024613140370813247,0.03306925925969428,0.0037079554176224316,
737,OTTR,Actions,0.005955005416158775,,15201.0,,,Nouveau,1334192.0,0.005955005416158775,,0.002056983084588771,,0.0009418827243954634,
738,ASH,Actions,0.00595055096327244,,23974.0,,,Nouveau,1333194.0,0.00595055096327244,,0.0033008917984783215,,,
739,POOL,Actions,0.005912438164478428,-0.0021475652098743928,6547.0,-32.23970192506727,-11.549714067237204,Allégé,1324655.0,0.005912438164478428,0.008060003374352821,0.005077206964490409,,,
740,GWW,Actions,0.0058521780758828135,,1202.0,,,Nouveau,1311154.0,0.0058521780758828135,,0.0032178877714751767,,0.0009303489931300538,
741,WING,Actions,0.00580604458386561,0.004286651879326163,8394.0,380.48082427017744,-35.02034059515681,Renforcé,1300818.0,0.00580604458386561,0.0015193927045394468,0.001682949835907177,0.0021474352742683602,0.002204079342714958,0.013478322563395588
742,FNF,Actions,0.005784111536286998,,27941.0,,,Nouveau,1295904.0,0.005784111536286998,,,0.0015830934823675845,,
743,EE,Actions,0.0057690029961865496,,38675.0,,,Nouveau,1292519.0,0.0057690029961865496,,,,,
744,TDW,Actions,0.00575520222632227,0.003986721337464242,15433.0,60.74367253411103,65.41294426260443,Renforcé,1289427.0,0.00575520222632227,0.0017684808888580282,0.010409591866732099,,,
745,ITRI,Actions,0.005736357837458431,0.003550450750749231,14339.0,122.13787761425252,-3.4782739099764703,Renforcé,1285205.0,0.005736357837458431,0.0021859070867091997,0.011487108629562818,,,
746,Q,Actions,0.005716330652988501,-0.007326355390847452,11100.0,-74.65926991301966,41.310469549267914,Allégé,1280718.0,0.005716330652988501,0.013042686043835953,,,,
747,ENSG,Actions,0.0056984146470909535,0.004572725977147344,6336.0,257.5620767494357,15.671791682054659,Renforcé,1276704.0,0.0056984146470909535,0.00112568866994361,0.004560242575440523,0.0011299582032443401,0.0014228244718476563,0.0036524084834519983
748,IBP,Actions,0.0056664300685503885,-0.0035885759122555204,4788.0,-51.062959934587084,2.220568701321901,Allégé,1269538.0,0.0056664300685503885,0.009255005980805909,0.0026281866429192064,,,
749,AIT,Actions,0.005645193308196493,-0.019937593479958056,4767.0,-82.55188316679477,3.3297948079108464,Allégé,1264780.0,0.005645193308196493,0.02558278678815455,0.016169598912336727,,,
750,ABM,Actions,0.005630513252542026,0.0025899372850990477,32749.0,66.1458069098473,-8.9361720971326,Renforcé,1261491.0,0.005630513252542026,0.003040575967442978,0.005723337042453162,,,
751,ERIC,Actions,0.005563736629663796,,110606.0,,,Nouveau,1246530.0,0.005563736629663796,,,,,
752,ADPT,Actions,0.005557501288298854,-0.010165767322839633,89707.0,-66.2109073377252,-14.532033858762217,Allégé,1245133.0,0.005557501288298854,0.015723268611138486,0.008863947904178418,,,
753,PRG,Actions,0.005550132248503923,-0.0009941762343057478,43342.0,-28.775902584917752,-2.712784056193096,Allégé,1243482.0,0.005550132248503923,0.006544308482809671,0.015109553382713524,,,
754,WCN,Actions,0.005534889807014106,-0.003057372539785925,7634.0,-43.1824947901161,-7.367699314562836,Allégé,1240067.0,0.005534889807014106,0.008592262346800031,0.009252894378156204,0.00670383272410928,0.0064051597653531234,0.00556408083234491
755,ON,Actions,0.0055324260214497205,-0.005922924562487811,20018.0,-65.49215652473711,14.349052861015954,Allégé,1239515.0,0.0055324260214497205,0.011455350583937532,,,,0.19562183731135718
756,NGVT,Actions,0.005521111354048055,-0.0016873301777098884,17366.0,-48.007544684290885,20.361602097462004,Allégé,1236980.0,0.005521111354048055,0.0072084415317579436,0.004189676152182393,,,
757,ROG,Actions,0.0055158356393069236,,11514.0,,,Nouveau,1235798.0,0.0055158356393069236,,,,,
758,GH,Actions,0.0055043826071362436,-0.005033447215405606,13351.0,-52.808313597964016,-9.56530112985413,Allégé,1233232.0,0.0055043826071362436,0.01053782982254185,0.000981464153358015,0.0008123480464574132,0.0010020427780232052,0.0017569939414959679
759,NCLH,Actions,0.00548190949062051,,65679.0,,,Nouveau,1228197.0,0.00548190949062051,,,,,
760,HAFN,Actions,0.005411798723146996,0.0016599079468483644,159538.0,-17.348958171438046,42.58908350962316,Allégé,1212489.0,0.005411798723146996,0.0037518907762986316,,,,
761,AN,Actions,0.005409522399527727,,6207.0,,,Nouveau,1211979.0,0.005409522399527727,,0.018160504696085957,0.0010160169057129764,0.07030325579674143,0.07037232537615445
762,UMC,Actions,0.005372034473884103,,134029.0,,,Nouveau,1203580.0,0.005372034473884103,,,,,
763,SLM,Actions,0.005311948457094668,-0.012308283634110444,55587.0,-68.86876459617936,-20.879498160737477,Allégé,1190118.0,0.005311948457094668,0.017620232091205112,0.003544403966612566,0.036885473905011144,0.03077298786345414,0.054278623257009176
764,CRL,Actions,0.005262494210621117,-0.010780806622340836,6835.0,-69.00788972521991,-13.525130330836,Allégé,1179038.0,0.005262494210621117,0.016043300832961953,0.012201682067750165,,,
765,BP,Actions,0.005231674574168062,-0.057726866476805534,24939.0,-94.98309189919915,35.32968826675798,Allégé,1172133.0,0.005231674574168062,0.0629585410509736,0.05380811948493092,0.0632264083859866,0.1667086166628596,0.17293792815774167
766,MKC,Actions,0.005208897947836425,-0.01331434080641599,23137.0,-68.97527354644926,-25.94333949038066,Allégé,1167030.0,0.005208897947836425,0.018523238754252415,0.03121204473987583,0.002243556101235664,0.0024237630551640363,0.0014093767209242248
767,ENOV,Actions,0.005201381616513189,,51224.0,,,Nouveau,1165346.0,0.005201381616513189,,,,,0.0011899926087048879
768,ALLE,Actions,0.005183336172605918,-0.038408558433255795,7993.0,-89.35345516543236,-8.748900672010407,Allégé,1161303.0,0.005183336172605918,0.043591894605861714,0.052023926594708,0.0234744161942882,0.06643396732561001,
769,TMHC,Actions,0.005137336581978083,-0.01863276331224831,19763.0,-82.1506308649669,-1.0701607941012048,Allégé,1150997.0,0.005137336581978083,0.023770099894226394,0.04263785911248843,0.08830168609633063,0.0916072173123424,0.02192451918724143
770,SO,Actions,0.005071010760444061,-0.00604903862433717,11771.0,-66.33875718493523,10.688073928582575,Allégé,1136137.0,0.005071010760444061,0.011120049384781231,,,,
771,INDV,Actions,0.005052804634869547,,37141.0,,,Nouveau,1132058.0,0.005052804634869547,,,,,
772,SAIC,Actions,0.0050492294677734004,-0.032795895419247156,11918.0,-88.44001280347634,-5.702327536383722,Allégé,1131257.0,0.0050492294677734004,0.037845124887020555,0.02731814168009258,0.014621938114161076,0.01072062176909242,0.0009721994324717602
773,HAL,Actions,0.0049942317037799805,-0.03356479354378693,28698.0,-92.32983474586463,37.96886150687209,Allégé,1118935.0,0.0049942317037799805,0.03855902524756691,0.019713783509204986,,,0.0032161435761558902
774,MDU,Actions,0.004866918262768107,,52626.0,,,Nouveau,1090411.0,0.004866918262768107,,0.010406994685652149,0.0013344499180895522,0.015272070595363918,
775,CLX,Actions,0.004840017473643912,0.0020679085645454714,10464.0,38.79824910465579,2.776971000667139,Renforcé,1084384.0,0.004840017473643912,0.0027721089090984403,0.009386239844161539,0.003381004710509307,0.006262551627124581,0.016620714565274357
776,CTSH,Actions,0.004839370283595296,-0.058027462087663434,17673.0,-91.49109292248436,-26.084306671602388,Allégé,1084239.0,0.004839370283595296,0.06286683237125873,0.11047799563071783,0.12153646437132509,0.013729004887311266,0.0246688562544727
777,VRSN,Actions,0.004835384485571751,-0.13037135874205688,4362.0,-97.1416776425721,2.2267644760705307,Allégé,1083346.0,0.004835384485571751,0.13520674322762863,0.31676421892166157,0.269933036697424,0.19147871031581473,0.15854396462390855
778,RKLB,Actions,0.004794598122370008,-0.0062706915385922985,16727.0,-61.543590215192204,-7.941509833110228,Allégé,1074208.0,0.004794598122370008,0.011065289660962306,0.033281806112070635,,,
779,TEAM,Actions,0.004759167814743019,-0.2230134293314841,15623.0,-95.94435329789002,-57.906737224435254,Allégé,1066270.0,0.004759167814743019,0.22777259714622713,0.1554285759418577,0.23905784522901735,0.020345576183759397,
780,SNOW,Actions,0.004725629980085775,-0.011182233893438843,7020.0,-64.69878306346173,-31.245467889784173,Allégé,1058756.0,0.004725629980085775,0.01590786387352462,0.02807305956464858,,,
781,PLD,Actions,0.004610023983884383,0.0022259666338943444,7814.0,52.58738527631323,3.5406808098303877,Renforcé,1032855.0,0.004610023983884383,0.002384057349990039,0.0016692823173733162,0.002126000692879176,0.003913191809411619,0.00370343764058891
782,KMX,Actions,0.004565077750852915,-0.004539163945048759,24598.0,-61.928494041170104,7.608729727333952,Allégé,1022785.0,0.004565077750852915,0.009104241695901674,,,,
783,HLNE,Actions,0.004540417578310825,0.002003765270710299,10234.0,97.60571538907125,-25.992026575488335,Renforcé,1017260.0,0.004540417578310825,0.002536652307600526,0.006461320366211834,,,0.003587372670874542
784,TSN,Actions,0.00449199883591506,0.0008326336132081806,15708.0,-8.236943568173851,9.297233413668792,Allégé,1006412.0,0.00449199883591506,0.0036593652227068793,0.006864588550639544,0.0035890298640630105,0.010718598958621093,0.03235155490432586
785,AVTR,Actions,0.004486406221219088,,128209.0,,,Nouveau,1005159.0,0.004486406221219088,,,,,
786,CCI,Actions,0.004415251022908498,0.003425163416529279,12166.0,298.23240589198036,-8.50690079132772,Renforcé,989217.0,0.004415251022908498,0.0009900876063792194,0.003703846597557019,,,
787,NEOG,Actions,0.004412974699289228,,106427.0,,,Nouveau,988707.0,0.004412974699289228,,0.013080602617594028,,,0.0013008262874674846
788,GPC,Actions,0.0043353431371128326,-0.0006450967759672214,9185.0,-17.30440262897272,-13.996417097132518,Allégé,971314.0,0.0043353431371128326,0.004980439913080054,0.0009582893067984508,,,
789,PAGS,Actions,0.004327670587502,-0.02001411338400687,96766.0,-86.02491558567223,3.9418669346944046,Allégé,969595.0,0.004327670587502,0.024341783971508872,0.009971334208087008,,,
790,RAMP,Actions,0.004318569756404566,-0.011450221339578862,36484.0,-75.2192193008076,-9.703749711825715,Allégé,967556.0,0.004318569756404566,0.015768791095983427,0.017581580106219196,0.001185839778435487,0.0017081706535643697,
791,BEN,Actions,0.004291432408159152,-0.0018968649346599309,40706.0,-42.69262716278808,-1.1301750870643668,Allégé,961476.0,0.004291432408159152,0.006188297342819083,,,,
792,SEDG,Actions,0.004288241091712528,-0.0038787107656209543,18820.0,-75.75554582227603,76.94974793593241,Allégé,960761.0,0.004288241091712528,0.008166951857333482,,,,
793,LUMN,Actions,0.004278778726863799,-0.012592547770115026,137934.0,-76.83405075770426,-10.55343680502795,Allégé,958641.0,0.004278778726863799,0.016871326496978825,,,0.005585109616593082,
794,ATRC,Actions,0.004268062152334647,,33517.0,,,Nouveau,956240.0,0.004268062152334647,,,,,
795,RCI,Actions,0.004198647672085851,,24511.0,,,Nouveau,940688.0,0.004198647672085851,,,,,
796,WU,Actions,0.004175991557004648,-0.0284565590123212,107172.0,-88.84968844840125,-6.22981972499489,Allégé,935612.0,0.004175991557004648,0.03263255056932585,0.025056890107699806,0.014156915798652072,0.024002232942250033,0.02467055722637726
797,UPS,Actions,0.00416800657081862,-0.009760819878561802,9492.0,-75.3499363752045,-0.8166017602946662,Allégé,933823.0,0.00416800657081862,0.013928826449380422,,,,
798,MKTX,Actions,0.00412955455517154,-0.004635633427201851,5608.0,-57.71057989593545,-8.976526515495319,Allégé,925208.0,0.00412955455517154,0.008765187982373392,,,,
799,QTWO,Actions,0.004098850966589271,-0.003694603544326362,19415.0,-34.444219340896815,-34.45126869699256,Allégé,918329.0,0.004098850966589271,0.007793454510915633,0.015600569464865075,,,
800,LCII,Actions,0.004072887487190657,0.002310420102899584,7420.0,86.29173989455184,1.3516646527872433,Renforcé,912512.0,0.004072887487190657,0.0017624673842910727,,,,
801,SBS,Actions,0.004065179230542658,,29852.0,,,Nouveau,910785.0,0.004065179230542658,,,,,
802,PTEN,Actions,0.004062987711136655,-0.0018252397652255559,84053.0,-68.1934285162887,77.25040342812042,Allégé,910294.0,0.004062987711136655,0.005888227476362211,0.00042923216059349725,,,
803,WTM,Actions,0.004059626786263498,,414.0,,,Nouveau,909541.0,0.004059626786263498,,,,,
804,RYN,Actions,0.004047508710525619,,43978.0,,,Nouveau,906826.0,0.004047508710525619,,0.003943104559578402,,,
805,AEIS,Actions,0.004037376838730046,0.00033506009583541413,2803.0,-42.19426685914622,54.133827646683976,Allégé,904556.0,0.004037376838730046,0.003702316742894632,0.006313680610974609,,,
806,QLYS,Actions,0.004006949979685805,-0.0074337953369438695,10219.0,-56.71015843429637,-33.897670035818614,Allégé,897739.0,0.004006949979685805,0.011440745316629674,0.007734209390251427,0.0014441599631035554,,0.011883727882901107
807,CINF,Actions,0.003962450084618901,-0.012599678709680439,5642.0,-79.7108745684695,-3.6553772175903276,Allégé,887769.0,0.003962450084618901,0.01656212879429934,0.0061802724678994714,,,
808,ARGX,Actions,0.0039568931769600945,,1214.0,,,Nouveau,886524.0,0.0039568931769600945,,,,,
809,DAN,Actions,0.00395006866948193,,26300.0,,,Nouveau,884995.0,0.00395006866948193,,0.002301944659962204,,,
810,EVTC,Actions,0.003944708150527532,,31318.0,,,Nouveau,883794.0,0.003944708150527532,,,,0.0010343103166197151,0.0010225500347788188
811,WPM,Actions,0.0039020203875967524,,6673.0,,,Nouveau,874230.0,0.0039020203875967524,,,,,
812,HIMS,Actions,0.0038511244694976647,0.0030859579796594554,41562.0,543.175487465181,-36.064025363251275,Renforcé,862827.0,0.0038511244694976647,0.0007651664898382096,0.0279473058587231,0.12024883251612305,0.10240076232682087,0.001283770720122533
813,HOLX,Actions,0.0038134847889460897,0.00016037375685917917,11303.0,-15.95032718619869,1.476686976058117,Allégé,854394.0,0.0038134847889460897,0.0036531110320869105,0.006231957546585559,0.0019223358672294446,0.009133601688550432,0.017781006645683387
814,OSIS,Actions,0.0038088205572164085,,3214.0,,,Nouveau,853349.0,0.0038088205572164085,,,,,
815,LULU,Actions,0.003791190207616181,0.001655615680053811,5548.0,96.87721788502483,-26.326968747721235,Renforcé,849399.0,0.003791190207616181,0.00213557452756237,0.01335398040948928,,,0.06775218676693592
816,OI,Actions,0.003790667992197643,-0.002454566189192621,80807.0,-30.35440332339303,-28.794011867046322,Allégé,849282.0,0.003790667992197643,0.006245234181390264,0.006176272887382684,,,
817,VFC,Actions,0.0037720021385196294,-0.030999423274701572,49741.0,-90.56813786094067,-6.028717837133102,Allégé,845100.0,0.0037720021385196294,0.0347714254132212,0.005400409109561979,,,
818,AMH,Actions,0.003766940666001488,,30228.0,,,Nouveau,843966.0,0.003766940666001488,,,,,
819,EXC,Actions,0.003689974147392291,0.0005503121080337558,16865.0,-14.611918383879296,12.456956494705974,Allégé,826722.0,0.003689974147392291,0.003139662039358535,,,,
820,WMG,Actions,0.0036872738027066863,,32346.0,,,Nouveau,826117.0,0.0036872738027066863,,,,,
821,MUR,Actions,0.0036579851054720797,,19868.0,,,Nouveau,819555.0,0.0036579851054720797,,,,,
822,MEOH,Actions,0.003602237493698195,,13555.0,,,Nouveau,807065.0,0.003602237493698195,,,,,
823,PSA,Actions,0.003584803532802375,0.002852341172106954,2965.0,283.0749354005168,4.385330461030601,Renforcé,803159.0,0.003584803532802375,0.0007324623606954208,,,,
824,TAC,Actions,0.0035062257341411064,0.0009128590402305171,59942.0,6.749536971078501,3.4792101054897717,Renforcé,785554.0,0.0035062257341411064,0.0025933666939105893,0.004888870204366892,0.004942437729561137,,0.01995153390767539
825,O,Actions,0.003478633121171838,0.0023272493916898594,12739.0,127.44152829851811,8.533031978960093,Renforcé,779372.0,0.003478633121171838,0.0011513837294819785,0.0008427558805676822,,0.0009923045230247761,
826,MMS,Actions,0.0034664213144614017,-0.013949234925199092,12116.0,-78.10031631269769,-25.741389001162997,Allégé,776636.0,0.0034664213144614017,0.017415656239660494,0.00410790607999099,0.0018164658149671356,0.003988740996831544,
827,ACLS,Actions,0.003448661526851451,,8301.0,,,Nouveau,772657.0,0.003448661526851451,,0.000850649274045965,,,0.004381639438537101
828,BFH,Actions,0.0034382261452399745,-0.011221928522980002,10286.0,-81.0581367511924,1.1617538803208038,Allégé,770319.0,0.0034382261452399745,0.014660154668219978,0.009938142782309593,,,
829,FUL,Actions,0.003431905999661766,-0.00463982170287951,12466.0,-66.5117528542646,3.733642044253682,Allégé,768903.0,0.003431905999661766,0.008071727702541276,0.003777731110903865,,,
830,MTX,Actions,0.003401568408210437,0.0023184483488247858,10746.0,120.52123948286477,16.35775848181742,Renforcé,762106.0,0.003401568408210437,0.0010831200593856515,,,0.004003694020109264,0.0027799061778393704
831,TSLA,Actions,0.00334673132588426,,2017.0,,,Nouveau,749820.0,0.00334673132588426,,,0.024874174224397378,0.03877389919858558,0.2843758279025128
832,PCVX,Actions,0.0033466108146338286,,12903.0,,,Nouveau,749793.0,0.0033466108146338286,,0.0016727608947473688,,,
833,HAYW,Actions,0.0033437230080031076,,55990.0,,,Nouveau,749146.0,0.0033437230080031076,,,,,
834,TXG,Actions,0.0033260837316435882,-0.007245292621226595,35101.0,-80.25082426547537,30.165481781843685,Allégé,745194.0,0.0033260837316435882,0.010571376352870183,,,,
835,GNW,Actions,0.0032582135807521797,-0.0020191855138874666,89900.0,-43.9036565580931,-10.07753180738944,Allégé,729988.0,0.0032582135807521797,0.005277399094639646,0.0044299761204892475,0.0016401811057023834,0.0015304880952366725,
836,AVA,Actions,0.0032411857874041117,,18091.0,,,Nouveau,726173.0,0.0032411857874041117,,0.0008100345328137876,,,
837,RBLX,Actions,0.0032353833938647963,-0.002878742530283994,12816.0,-38.06002609830361,-30.19869923161678,Allégé,724873.0,0.0032353833938647963,0.00611412592414879,0.048688813116117384,,,
838,SPB,Actions,0.003203983518057808,,9740.0,,,Nouveau,717838.0,0.003203983518057808,,,,,
839,VICI,Actions,0.0031838402857170926,-0.013628817162460529,26110.0,-84.07451006703222,-2.844974924600041,Allégé,713325.0,0.0031838402857170926,0.01681265744817762,0.004561981864127549,,,
840,GL,Actions,0.003182867268954345,-0.03104664255563208,5124.0,-92.36500178805579,-0.4933582641053813,Allégé,713107.0,0.003182867268954345,0.034229509824586425,0.12765812127021675,0.10694518166148426,0.052661309631590686,0.040507761035008215
841,TECK,Actions,0.0031538106674613114,,13655.0,,,Nouveau,706597.0,0.0031538106674613114,,,,,
842,NXE,Actions,0.003122357231098576,-0.007517545358471223,60306.0,-80.98406351889108,26.087019974713144,Allégé,699550.0,0.003122357231098576,0.010639902589569799,0.034263317273231,0.036104261261967946,0.05070752060838752,0.05675463773733293
843,VTR,Actions,0.0031179608021476334,0.0023159875799902705,8542.0,200.56298381421533,5.686240916973095,Renforcé,698565.0,0.0031179608021476334,0.0008019732221573627,,,0.00681852294095819,0.0030372389274012247
844,MSTR,Actions,0.0031015400284313704,-0.002436383484803372,5568.0,-44.286571943165896,-17.867750697343197,Allégé,694886.0,0.0031015400284313704,0.005537923513234742,0.012614414489718092,0.011680935262187287,0.008310735379340628,
845,KKR,Actions,0.003091930372054335,-0.018959601815247275,7489.0,-84.21174684825232,-27.439542155888663,Allégé,692733.0,0.003091930372054335,0.02205153218730161,0.027882486016596476,0.0019446054050257721,0.0023889902008461584,0.00471037632945118
846,EYE,Actions,0.003065404506820372,0.0016195887993354417,26517.0,72.69293389775318,0.3098188195844065,Renforcé,686790.0,0.003065404506820372,0.0014458157074849303,0.011222419446468972,,,
847,RRX,Actions,0.0030498808724128803,,3649.0,,,Nouveau,683312.0,0.0030498808724128803,,,,,
848,DGX,Actions,0.0030362006137990326,0.0008099312053511639,3471.0,-1.335986355884025,12.937228911579579,Allégé,680247.0,0.0030362006137990326,0.0022262694084478687,0.0042150917039874055,0.002732304086246207,0.02297535042279682,0.015140598503337965
849,NEO,Actions,0.0030200565696207986,,91190.0,,,Nouveau,676630.0,0.0030200565696207986,,,,,0.0010878105040229159
850,TFPM,Actions,0.002979185402205789,,19230.0,,,Nouveau,667473.0,0.002979185402205789,,,,,
851,LYB,Actions,0.0028654138550387497,,7969.0,,,Nouveau,641983.0,0.0028654138550387497,,,,,0.016855847568308185
852,SPG,Actions,0.002850666848689597,0.0019582503719748857,3424.0,159.00151285930409,0.7673285689379972,Renforcé,638679.0,0.002850666848689597,0.0008924164767147114,0.008255142021283201,,0.0015865097384505985,0.000930885529959567
853,TXRH,Actions,0.0027994406404967323,-0.0021142818280396863,3798.0,-53.209313785881484,-0.518027877703553,Allégé,627202.0,0.0027994406404967323,0.004913722468536419,0.018951156345063246,0.0028294776843355613,0.022076716870909865,0.04010546513267413
854,VRRM,Actions,0.0027848989496112786,-0.00038386057485322294,43663.0,12.60896477020684,-36.23382682829551,Renforcé,623944.0,0.0027848989496112786,0.0031687595244645015,,,0.0017904238802757316,0.0025137751396390852
855,HEIA,Actions,0.0027549184285316003,,2924.0,,,Nouveau,617227.0,0.0027549184285316003,,,,,
856,APTV,Actions,0.0027048214553890794,-0.10470784645905802,8727.0,-97.74553213914822,-8.739632900420114,Allégé,606003.0,0.0027048214553890794,0.1074126679144471,0.07617671172245384,,,0.011310958834056277
857,EXR,Actions,0.0026969837607313577,,4608.0,,,Nouveau,604247.0,0.0026969837607313577,,,,,
858,MAT,Actions,0.002679915796966479,,41323.0,,,Nouveau,600423.0,0.002679915796966479,,,,,
859,CALY,Actions,0.0026616293305583437,,42963.0,,,Nouveau,596326.0,0.0026616293305583437,,,,,
860,INVH,Actions,0.002621807057360057,-0.015248078465712384,23638.0,-86.59445358135315,-10.579396231706873,Allégé,587404.0,0.002621807057360057,0.01786988552307244,,,,
861,CVX,Actions,0.0026106575350052803,,2827.0,,,Nouveau,584906.0,0.0026106575350052803,,,,0.3749171155265163,0.00455284157300695
862,IPGP,Actions,0.0025961649412959286,,5076.0,,,Nouveau,581659.0,0.0025961649412959286,,,,,
863,TTAN,Actions,0.0025602615154265026,0.0014479418617002727,9039.0,215.60754189944134,-40.413139307133875,Renforcé,573615.0,0.0025602615154265026,0.00111231965372623,,,,
864,IMCR,Actions,0.0025474292989453237,0.0012877149650570472,18930.0,90.21302250803859,-13.13736839362073,Renforcé,570740.0,0.0025474292989453237,0.0012597143338882765,,,,
865,AGCO,Actions,0.002534659569779184,-0.0027814680988453434,4901.0,-64.9277229139831,11.071703498988184,Allégé,567879.0,0.002534659569779184,0.005316127668624528,,,,
866,AZTA,Actions,0.002530651454857411,-0.003277011835396137,26833.0,-43.96015204043273,-36.470254244840085,Allégé,566981.0,0.002530651454857411,0.005807663290253548,,,,
867,HYG,Actions,0.0025287143480912087,0.000372240248258843,7121.0,-2.9042814289610033,-1.3269376029412805,Allégé,566547.0,0.0025287143480912087,0.0021564740998323657,0.0023325545739271186,0.0023858254125224358,0.002684301971765647,0.00264461701622248
868,PTGX,Actions,0.002482040787136884,,5276.0,,,Nouveau,556090.0,0.002482040787136884,,,,,
869,NOMD,Actions,0.0024790056889778577,-0.0027467808343239327,57795.0,-49.54516883751789,-23.1814221892932,Allégé,555410.0,0.0024790056889778577,0.00522578652330179,0.009772115141718989,,,
870,CECO,Actions,0.0024699405649175883,,9288.0,,,Nouveau,553379.0,0.0024699405649175883,,,,,
871,MAA,Actions,0.0024664323485161254,,4525.0,,,Nouveau,552593.0,0.0024664323485161254,,,,,
872,AVB,Actions,0.00241694239500541,,3315.0,,,Nouveau,541505.0,0.00241694239500541,,,,,0.0016136400640296773
873,MTRN,Actions,0.0023642879053259445,,3662.0,,,Nouveau,529708.0,0.0023642879053259445,,,,,
874,KAI,Actions,0.002353981961724191,-0.004990410722402526,1804.0,-74.46928955561846,2.5716878543432076,Allégé,527399.0,0.002353981961724191,0.007344392684126717,0.00271378393368544,,,
875,UDR,Actions,0.002347987642860114,,15573.0,,,Nouveau,526056.0,0.002347987642860114,,,,,
876,ALGM,Actions,0.0023424575154791815,,16645.0,,,Nouveau,524817.0,0.0023424575154791815,,,0.010663260544477518,,
877,XYL,Actions,0.002305777461551416,-0.01735672319733121,4323.0,-89.08140327835729,-12.248413938952396,Allégé,516599.0,0.002305777461551416,0.01966250065888263,0.004020361882744008,,0.0010907263150860787,0.0013202567967169213
878,GT,Actions,0.0022840765097143765,,77185.0,,,Nouveau,511737.0,0.0022840765097143765,,,,,
879,CZR,Actions,0.002283255247859581,,19355.0,,,Nouveau,511553.0,0.002283255247859581,,,,,
880,CAVA,Actions,0.002269075090725423,0.0008079028837065629,6284.0,-7.953713197597774,37.8428845588771,Allégé,508376.0,0.002269075090725423,0.0014611722070188601,0.0015770020840393654,0.002122761707396392,0.0031795147398825216,0.00581142782231609
881,ESS,Actions,0.0022639689844108253,,2096.0,,,Nouveau,507232.0,0.0022639689844108253,,,,,
882,APO,Actions,0.002244356894247939,,4513.0,,,Nouveau,502838.0,0.002244356894247939,,,,,0.009865957984564773
