date,ticker,action,status,price,amount_usd,shares
2023-09-30,TMUS,position 13F (trimestre),exécuté,167.72999572753906,783634540.0390625,4672000
2023-09-30,VOO,position 13F (trimestre),exécuté,686.8099975585938,29532829.89501953,43000
2023-09-30,VRSN,position 13F (trimestre),exécuté,251.55999755859375,1988702781.0595093,7905481
2023-09-30,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2023-09-30,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2023-09-30,NU,position 13F (trimestre),exécuté,13.359999656677246,1431106917.463684,107118784
2023-09-30,STNE,position 13F (trimestre),exécuté,10.84000015258789,115938657.95199585,10695448
2023-09-30,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2023-09-30,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2023-12-31,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2023-12-31,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2023-12-31,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2023-12-31,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2023-12-31,BATRK,position 13F (trimestre),exécuté,51.900001525878906,188500.8055419922,3632
2023-12-31,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2023-12-31,COF,position 13F (trimestre),exécuté,200.6199951171875,85263497.92480469,425000
2023-12-31,CHTR,position 13F (trimestre),exécuté,142.2100067138672,544513725.3170013,3828941
2023-12-31,CVX,position 13F (trimestre),exécuté,165.75999450683594,321242869.35424805,1938000
2023-12-31,C,position 13F (trimestre),exécuté,139.9600067138672,421699500.22888184,3013000
2023-12-31,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2023-12-31,DVA,position 13F (trimestre),exécuté,222.47999572753906,4118879396.2618713,18513482
2023-12-31,DEO,position 13F (trimestre),exécuté,80.37999725341797,18306544.374465942,227750
2023-12-31,FND,position 13F (trimestre),exécuté,59.36000061035156,27786416.285705566,468100
2023-12-31,HPQ,position 13F (trimestre),exécuté,21.940000534057617,70423013.71421814,3209800
2023-12-31,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2023-12-31,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2023-12-31,LENB,position 13F (trimestre),exécuté,,,152572
2023-12-31,LPX,position 13F (trimestre),exécuté,78.66000366210938,341770557.851532,4344909
2023-12-31,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2023-12-31,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2023-12-31,OXY,position 13F (trimestre),exécuté,48.56999969482422,11837276525.90384,243715804
2023-12-31,SPY,position 13F (trimestre),exécuté,746.77001953125,29422738.76953125,39400
2023-12-31,SNOW,position 13F (trimestre),exécuté,254.5,1558908192.0,6125376
2023-12-31,TMUS,position 13F (trimestre),exécuté,167.72999572753906,783634540.0390625,4672000
2023-12-31,VOO,position 13F (trimestre),exécuté,686.8099975585938,29532829.89501953,43000
2023-12-31,VRSN,position 13F (trimestre),exécuté,251.55999755859375,1988702781.0595093,7905481
2023-12-31,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2023-12-31,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2023-12-31,NU,position 13F (trimestre),exécuté,13.359999656677246,1431106917.463684,107118784
2023-12-31,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2023-12-31,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2024-03-31,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2024-03-31,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2024-03-31,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2024-03-31,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2024-03-31,BATRK,position 13F (trimestre),exécuté,51.900001525878906,188500.8055419922,3632
2024-03-31,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2024-03-31,COF,position 13F (trimestre),exécuté,200.6199951171875,85263497.92480469,425000
2024-03-31,CHTR,position 13F (trimestre),exécuté,142.2100067138672,544513725.3170013,3828941
2024-03-31,CVX,position 13F (trimestre),exécuté,165.75999450683594,321242869.35424805,1938000
2024-03-31,C,position 13F (trimestre),exécuté,139.9600067138672,421699500.22888184,3013000
2024-03-31,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2024-03-31,DVA,position 13F (trimestre),exécuté,222.47999572753906,4118879396.2618713,18513482
2024-03-31,DEO,position 13F (trimestre),exécuté,80.37999725341797,18306544.374465942,227750
2024-03-31,FND,position 13F (trimestre),exécuté,59.36000061035156,27786416.285705566,468100
2024-03-31,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2024-03-31,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2024-03-31,LENB,position 13F (trimestre),exécuté,,,152572
2024-03-31,LPX,position 13F (trimestre),exécuté,78.66000366210938,341770557.851532,4344909
2024-03-31,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2024-03-31,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2024-03-31,OXY,position 13F (trimestre),exécuté,48.56999969482422,12046240401.270874,248018128
2024-03-31,SPY,position 13F (trimestre),exécuté,746.77001953125,29422738.76953125,39400
2024-03-31,SNOW,position 13F (trimestre),exécuté,254.5,1558908192.0,6125376
2024-03-31,TMUS,position 13F (trimestre),exécuté,167.72999572753906,783634540.0390625,4672000
2024-03-31,VOO,position 13F (trimestre),exécuté,686.8099975585938,29532829.89501953,43000
2024-03-31,VRSN,position 13F (trimestre),exécuté,251.55999755859375,1988702781.0595093,7905481
2024-03-31,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2024-03-31,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2024-03-31,NU,position 13F (trimestre),exécuté,13.359999656677246,1431106917.463684,107118784
2024-03-31,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2024-03-31,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2024-03-31,CB,position 13F (trimestre),exécuté,340.739990234375,8833288988.4375,25923840
2024-06-30,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2024-06-30,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2024-06-30,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2024-06-30,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2024-06-30,BATRK,position 13F (trimestre),exécuté,51.900001525878906,188500.8055419922,3632
2024-06-30,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2024-06-30,COF,position 13F (trimestre),exécuté,200.6199951171875,26608430.572387695,132631
2024-06-30,CHTR,position 13F (trimestre),exécuté,142.2100067138672,544513725.3170013,3828941
2024-06-30,CVX,position 13F (trimestre),exécuté,165.75999450683594,321242869.35424805,1938000
2024-06-30,C,position 13F (trimestre),exécuté,139.9600067138672,421699500.22888184,3013000
2024-06-30,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2024-06-30,DVA,position 13F (trimestre),exécuté,222.47999572753906,4118879396.2618713,18513482
2024-06-30,DEO,position 13F (trimestre),exécuté,80.37999725341797,18306544.374465942,227750
2024-06-30,FND,position 13F (trimestre),exécuté,59.36000061035156,27786416.285705566,468100
2024-06-30,HEIA,position 13F (trimestre),exécuté,,,1044242
2024-06-30,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2024-06-30,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2024-06-30,LENB,position 13F (trimestre),exécuté,,,152572
2024-06-30,LPX,position 13F (trimestre),exécuté,78.66000366210938,341770557.851532,4344909
2024-06-30,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2024-06-30,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2024-06-30,OXY,position 13F (trimestre),exécuté,48.56999969482422,12399023542.774261,255281524
2024-06-30,SPY,position 13F (trimestre),exécuté,746.77001953125,29422738.76953125,39400
2024-06-30,TMUS,position 13F (trimestre),exécuté,167.72999572753906,783634540.0390625,4672000
2024-06-30,ULTA,position 13F (trimestre),exécuté,450.9800109863281,57274461.39526367,127000
2024-06-30,VOO,position 13F (trimestre),exécuté,686.8099975585938,29532829.89501953,43000
2024-06-30,VRSN,position 13F (trimestre),exécuté,251.55999755859375,1988702781.0595093,7905481
2024-06-30,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2024-06-30,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2024-06-30,NU,position 13F (trimestre),exécuté,13.359999656677246,1431106917.463684,107118784
2024-06-30,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2024-06-30,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2024-06-30,CB,position 13F (trimestre),exécuté,340.739990234375,9211491296.158203,27033784
2024-09-30,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2024-09-30,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2024-09-30,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2024-09-30,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2024-09-30,BATRK,position 13F (trimestre),exécuté,51.900001525878906,188500.8055419922,3632
2024-09-30,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2024-09-30,COF,position 13F (trimestre),exécuté,200.6199951171875,26608430.572387695,132631
2024-09-30,CHTR,position 13F (trimestre),exécuté,142.2100067138672,401299431.5357208,2821879
2024-09-30,CVX,position 13F (trimestre),exécuté,165.75999450683594,321242869.35424805,1938000
2024-09-30,C,position 13F (trimestre),exécuté,139.9600067138672,421699500.22888184,3013000
2024-09-30,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2024-09-30,DVA,position 13F (trimestre),exécuté,222.47999572753906,4118879396.2618713,18513482
2024-09-30,DEO,position 13F (trimestre),exécuté,80.37999725341797,18306544.374465942,227750
2024-09-30,DPZ,position 13F (trimestre),exécuté,296.0400085449219,378118877.15405273,1277256
2024-09-30,HEIA,position 13F (trimestre),exécuté,,,1049687
2024-09-30,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2024-09-30,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2024-09-30,LENB,position 13F (trimestre),exécuté,,,152572
2024-09-30,LPX,position 13F (trimestre),exécuté,78.66000366210938,341770557.851532,4344909
2024-09-30,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2024-09-30,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2024-09-30,OXY,position 13F (trimestre),exécuté,48.56999969482422,12399023542.774261,255281524
2024-09-30,POOL,position 13F (trimestre),exécuté,214.89999389648438,86831846.83383179,404057
2024-09-30,SPY,position 13F (trimestre),exécuté,746.77001953125,29422738.76953125,39400
2024-09-30,SIRI,position 13F (trimestre),exécuté,29.540000915527344,187433964.4091034,6345090
2024-09-30,TMUS,position 13F (trimestre),exécuté,167.72999572753906,783634540.0390625,4672000
2024-09-30,ULTA,position 13F (trimestre),exécuté,450.9800109863281,10915069.2059021,24203
2024-09-30,VOO,position 13F (trimestre),exécuté,686.8099975585938,29532829.89501953,43000
2024-09-30,VRSN,position 13F (trimestre),exécuté,251.55999755859375,1988702781.0595093,7905481
2024-09-30,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2024-09-30,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2024-09-30,NU,position 13F (trimestre),exécuté,13.359999656677246,1154824970.2435255,86438997
2024-09-30,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2024-09-30,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2024-09-30,CB,position 13F (trimestre),exécuté,340.739990234375,9211491296.158203,27033784
2024-12-31,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2024-12-31,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2024-12-31,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2024-12-31,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2024-12-31,BATRK,position 13F (trimestre),exécuté,51.900001525878906,188500.8055419922,3632
2024-12-31,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2024-12-31,COF,position 13F (trimestre),exécuté,200.6199951171875,428724929.5654297,2137000
2024-12-31,CHTR,position 13F (trimestre),exécuté,142.2100067138672,283248060.7624054,1991759
2024-12-31,CVX,position 13F (trimestre),exécuté,165.75999450683594,321242869.35424805,1938000
2024-12-31,C,position 13F (trimestre),exécuté,139.9600067138672,2048944798.207672,14639502
2024-12-31,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2024-12-31,STZ,position 13F (trimestre),exécuté,138.0026092529297,776171387.2838745,5624324
2024-12-31,DVA,position 13F (trimestre),exécuté,222.47999572753906,4118879396.2618713,18513482
2024-12-31,DEO,position 13F (trimestre),exécuté,80.37999725341797,18306544.374465942,227750
2024-12-31,DPZ,position 13F (trimestre),exécuté,296.0400085449219,705167300.3540039,2382000
2024-12-31,HEIA,position 13F (trimestre),exécuté,,,1049687
2024-12-31,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2024-12-31,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2024-12-31,LENB,position 13F (trimestre),exécuté,,,152572
2024-12-31,LPX,position 13F (trimestre),exécuté,78.66000366210938,341770557.851532,4344909
2024-12-31,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2024-12-31,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2024-12-31,OXY,position 13F (trimestre),exécuté,48.56999969482422,12831145487.359146,264178414
2024-12-31,POOL,position 13F (trimestre),exécuté,214.89999389648438,128658262.44589233,598689
2024-12-31,SIRI,position 13F (trimestre),exécuté,29.540000915527344,187433964.4091034,6345090
2024-12-31,TMUS,position 13F (trimestre),exécuté,167.72999572753906,729625481.4147949,4350000
2024-12-31,VRSN,position 13F (trimestre),exécuté,251.55999755859375,2012105156.0723877,7998510
2024-12-31,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2024-12-31,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2024-12-31,NU,position 13F (trimestre),exécuté,13.359999656677246,536807030.68523407,40180168
2024-12-31,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2024-12-31,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2024-12-31,CB,position 13F (trimestre),exécuté,340.739990234375,9211491296.158203,27033784
2025-03-31,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2025-03-31,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2025-03-31,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2025-03-31,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2025-03-31,BATRK,position 13F (trimestre),exécuté,51.900001525878906,188500.8055419922,3632
2025-03-31,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2025-03-31,COF,position 13F (trimestre),exécuté,200.6199951171875,428724929.5654297,2137000
2025-03-31,CHTR,position 13F (trimestre),exécuté,142.2100067138672,282181485.7120514,1984259
2025-03-31,CVX,position 13F (trimestre),exécuté,165.75999450683594,321242869.35424805,1938000
2025-03-31,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2025-03-31,STZ,position 13F (trimestre),exécuté,138.0026092529297,1602072290.8172607,11609000
2025-03-31,DVA,position 13F (trimestre),exécuté,222.47999572753906,4073695711.4495697,18310391
2025-03-31,DEO,position 13F (trimestre),exécuté,80.37999725341797,18306544.374465942,227750
2025-03-31,DPZ,position 13F (trimestre),exécuté,296.0400085449219,775806294.9129333,2620613
2025-03-31,HEIA,position 13F (trimestre),exécuté,,,1162088
2025-03-31,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2025-03-31,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2025-03-31,LENB,position 13F (trimestre),exécuté,,,152572
2025-03-31,LPX,position 13F (trimestre),exécuté,78.66000366210938,341770557.851532,4344909
2025-03-31,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2025-03-31,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2025-03-31,OXY,position 13F (trimestre),exécuté,48.56999969482422,12868205222.816292,264941431
2025-03-31,POOL,position 13F (trimestre),exécuté,214.89999389648438,230802593.44482422,1074000
2025-03-31,SIRI,position 13F (trimestre),exécuté,29.540000915527344,187433964.4091034,6345090
2025-03-31,TMUS,position 13F (trimestre),exécuté,167.72999572753906,651319894.2594147,3883145
2025-03-31,VRSN,position 13F (trimestre),exécuté,251.55999755859375,2016739645.9074097,8016933
2025-03-31,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2025-03-31,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2025-03-31,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2025-03-31,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2025-03-31,CB,position 13F (trimestre),exécuté,340.739990234375,9211491296.158203,27033784
2025-06-30,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2025-06-30,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2025-06-30,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2025-06-30,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2025-06-30,BATRK,position 13F (trimestre),exécuté,51.900001525878906,188500.8055419922,3632
2025-06-30,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2025-06-30,COF,position 13F (trimestre),exécuté,200.6199951171875,428724929.5654297,2137000
2025-06-30,CHTR,position 13F (trimestre),exécuté,142.2100067138672,150868036.34262085,1060882
2025-06-30,CVX,position 13F (trimestre),exécuté,165.75999450683594,321242869.35424805,1938000
2025-06-30,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2025-06-30,STZ,position 13F (trimestre),exécuté,138.0026092529297,1794033920.288086,13000000
2025-06-30,DHI,position 13F (trimestre),exécuté,162.8800048828125,241933815.25268555,1485350
2025-06-30,DVA,position 13F (trimestre),exécuté,222.47999572753906,3818747430.105545,17164453
2025-06-30,DEO,position 13F (trimestre),exécuté,80.37999725341797,18306544.374465942,227750
2025-06-30,DPZ,position 13F (trimestre),exécuté,296.0400085449219,779730305.2261963,2633868
2025-06-30,HEIA,position 13F (trimestre),exécuté,,,1294612
2025-06-30,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2025-06-30,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2025-06-30,LAMR,position 13F (trimestre),exécuté,155.97999572753906,182419696.86332703,1169507
2025-06-30,LEN,position 13F (trimestre),exécuté,89.95360565185547,634082336.5646896,7048993
2025-06-30,LENB,position 13F (trimestre),exécuté,,,180930
2025-06-30,LPX,position 13F (trimestre),exécuté,78.66000366210938,341770557.851532,4344909
2025-06-30,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2025-06-30,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2025-06-30,NUE,position 13F (trimestre),exécuté,222.75,1473293448.0,6614112
2025-06-30,OXY,position 13F (trimestre),exécuté,48.56999969482422,12868205222.816292,264941431
2025-06-30,POOL,position 13F (trimestre),exécuté,214.89999389648438,659503367.7690125,3068885
2025-06-30,SIRI,position 13F (trimestre),exécuté,29.540000915527344,187433964.4091034,6345090
2025-06-30,UNH,position 13F (trimestre),exécuté,415.6300048828125,1282078913.381836,3084664
2025-06-30,VRSN,position 13F (trimestre),exécuté,251.55999755859375,2016739645.9074097,8016933
2025-06-30,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2025-06-30,ALLE,position 13F (trimestre),exécuté,140.49000549316406,109600889.45539856,780133
2025-06-30,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2025-06-30,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2025-06-30,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2025-06-30,CB,position 13F (trimestre),exécuté,340.739990234375,9211491296.158203,27033784
2025-09-30,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2025-09-30,GOOGL,position 13F (trimestre),exécuté,357.3699951171875,6368532010.705566,17820556
2025-09-30,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2025-09-30,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2025-09-30,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2025-09-30,BATRK,position 13F (trimestre),exécuté,51.900001525878906,188500.8055419922,3632
2025-09-30,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2025-09-30,COF,position 13F (trimestre),exécuté,200.6199951171875,428724929.5654297,2137000
2025-09-30,CHTR,position 13F (trimestre),exécuté,142.2100067138672,150868036.34262085,1060882
2025-09-30,CVX,position 13F (trimestre),exécuté,165.75999450683594,321242869.35424805,1938000
2025-09-30,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2025-09-30,STZ,position 13F (trimestre),exécuté,138.0026092529297,1794033920.288086,13000000
2025-09-30,DVA,position 13F (trimestre),exécuté,222.47999572753906,3454778611.335129,15528491
2025-09-30,DEO,position 13F (trimestre),exécuté,80.37999725341797,18306544.374465942,227750
2025-09-30,DPZ,position 13F (trimestre),exécuté,296.0400085449219,882775023.2804871,2981945
2025-09-30,HEIA,position 13F (trimestre),exécuté,,,1294612
2025-09-30,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2025-09-30,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2025-09-30,LAMR,position 13F (trimestre),exécuté,155.97999572753906,187505112.66403198,1202110
2025-09-30,LEN,position 13F (trimestre),exécuté,89.95360565185547,634258375.7709503,7050950
2025-09-30,LENB,position 13F (trimestre),exécuté,,,180980
2025-09-30,LPX,position 13F (trimestre),exécuté,78.66000366210938,341770557.851532,4344909
2025-09-30,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2025-09-30,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2025-09-30,NUE,position 13F (trimestre),exécuté,222.75,1427326089.75,6407749
2025-09-30,OXY,position 13F (trimestre),exécuté,48.56999969482422,12868205222.816292,264941431
2025-09-30,POOL,position 13F (trimestre),exécuté,214.89999389648438,659503367.7690125,3068885
2025-09-30,SIRI,position 13F (trimestre),exécuté,29.540000915527344,187433964.4091034,6345090
2025-09-30,UNH,position 13F (trimestre),exécuté,415.6300048828125,1282078913.381836,3084664
2025-09-30,VRSN,position 13F (trimestre),exécuté,251.55999755859375,2016739645.9074097,8016933
2025-09-30,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2025-09-30,ALLE,position 13F (trimestre),exécuté,140.49000549316406,109600889.45539856,780133
2025-09-30,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2025-09-30,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2025-09-30,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2025-09-30,CB,position 13F (trimestre),exécuté,340.739990234375,10676370336.314697,31332895
2025-12-31,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2025-12-31,GOOGL,position 13F (trimestre),exécuté,357.3699951171875,6377675679.400635,17846142
2025-12-31,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2025-12-31,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2025-12-31,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2025-12-31,BATRK,position 13F (trimestre),exécuté,51.900001525878906,188500.8055419922,3632
2025-12-31,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2025-12-31,COF,position 13F (trimestre),exécuté,200.6199951171875,428724929.5654297,2137000
2025-12-31,CHTR,position 13F (trimestre),exécuté,142.2100067138672,150868036.34262085,1060882
2025-12-31,CVX,position 13F (trimestre),exécuté,165.75999450683594,321242869.35424805,1938000
2025-12-31,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2025-12-31,STZ,position 13F (trimestre),exécuté,138.0026092529297,1794033920.288086,13000000
2025-12-31,DVA,position 13F (trimestre),exécuté,222.47999572753906,3365449778.3305817,15126977
2025-12-31,DEO,position 13F (trimestre),exécuté,80.37999725341797,18306544.374465942,227750
2025-12-31,DPZ,position 13F (trimestre),exécuté,296.0400085449219,991734028.6254883,3350000
2025-12-31,HEIA,position 13F (trimestre),exécuté,,,1294612
2025-12-31,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2025-12-31,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2025-12-31,LAMR,position 13F (trimestre),exécuté,155.97999572753906,187551906.66275024,1202410
2025-12-31,LEN,position 13F (trimestre),exécuté,89.95360565185547,634258375.7709503,7050950
2025-12-31,LENB,position 13F (trimestre),exécuté,,,180980
2025-12-31,LLYVA,position 13F (trimestre),exécuté,101.26000213623047,46252328.65576172,456768
2025-12-31,LLYVK,position 13F (trimestre),exécuté,105.63999938964844,152402178.95947266,1442656
2025-12-31,FWONK,position 13F (trimestre),exécuté,95.13999938964844,11932458.723449707,125420
2025-12-31,LPX,position 13F (trimestre),exécuté,78.66000366210938,341770557.851532,4344909
2025-12-31,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2025-12-31,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2025-12-31,NYT,position 13F (trimestre),exécuté,69.76167297363281,255728434.13305664,3665744
2025-12-31,NUE,position 13F (trimestre),exécuté,222.75,1427326089.75,6407749
2025-12-31,OXY,position 13F (trimestre),exécuté,48.56999969482422,12868205222.816292,264941431
2025-12-31,POOL,position 13F (trimestre),exécuté,214.89999389648438,659503367.7690125,3068885
2025-12-31,SIRI,position 13F (trimestre),exécuté,29.540000915527344,3214608685.2097244,108822227
2025-12-31,UNH,position 13F (trimestre),exécuté,415.6300048828125,1282078913.381836,3084664
